Listing extensions (default action, see --help).
Looking for the newly published extensions in registry.quarkus.io
Current Quarkus extensions installable: 

✬ ArtifactId                                         Extension                                                    Version                   Guide
✬ quarkus-scheduler                                  Scheduler                                                    3.17.6                    https://quarkus.io/guides/scheduler
✬ quarkus-security-jpa                               Security JPA                                                 3.17.6                    https://quarkus.io/guides/security-getting-started
✬ quarkus-security-jpa-reactive                      Security Jakarta Persistence Reactive                        3.17.6                    https://quarkus.io/guides/security-getting-started
✬ quarkus-security-webauthn                          Security WebAuthn                                            3.17.6                    https://quarkus.io/guides/security-webauthn
  quarkus-shardingsphere-jdbc                        Shardingsphere JDBC Driver                                   2.2.0                     
✬ quarkus-smallrye-context-propagation               SmallRye Context Propagation                                 3.17.6                    https://quarkus.io/guides/context-propagation
✬ quarkus-smallrye-fault-tolerance                   SmallRye Fault Tolerance                                     3.17.6                    https://quarkus.io/guides/smallrye-fault-tolerance
✬ quarkus-smallrye-graphql                           SmallRye GraphQL                                             3.17.6                    https://quarkus.io/guides/smallrye-graphql
✬ quarkus-smallrye-graphql-client                    SmallRye GraphQL Client                                      3.17.6                    https://quarkus.io/guides/smallrye-graphql-client
✬ quarkus-smallrye-health                            SmallRye Health                                              3.17.6                    https://quarkus.io/guides/smallrye-health
✬ quarkus-smallrye-jwt                               SmallRye JWT                                                 3.17.6                    https://quarkus.io/guides/security-jwt
✬ quarkus-smallrye-jwt-build                         SmallRye JWT Build                                           3.17.6                    https://quarkus.io/guides/security-jwt-build
✬ quarkus-smallrye-metrics                           SmallRye Metrics                                             3.17.6                    https://quarkus.io/guides/smallrye-metrics
✬ quarkus-smallrye-openapi                           SmallRye OpenAPI                                             3.17.6                    https://quarkus.io/guides/openapi-swaggerui
✬ quarkus-smallrye-opentracing                       SmallRye OpenTracing                                         3.2.12.Final              https://quarkus.io/guides/opentracing
  quarkus-smallrye-opentracing                       SmallRye OpenTracing                                         1.0.0                     https://quarkus.io/guides/opentracing
✬ quarkus-smallrye-reactive-messaging                SmallRye Reactive Messaging                                  3.8.6                     https://quarkus.io/guides/reactive-messaging
✬ quarkus-smallrye-reactive-messaging-amqp           SmallRye Reactive Messaging - AMQP Connector                 3.8.6                     https://quarkus.io/guides/amqp
✬ quarkus-smallrye-reactive-messaging-kafka          SmallRye Reactive Messaging - Kafka Connector                3.8.6                     https://quarkus.io/guides/kafka-reactive-getting-started
✬ quarkus-smallrye-reactive-messaging-mqtt           SmallRye Reactive Messaging - MQTT Connector                 3.8.6                     
✬ quarkus-smallrye-reactive-messaging-pulsar         SmallRye Reactive Messaging - Pulsar Connector               3.8.6                     https://quarkus.io/guides/pulsar
✬ quarkus-smallrye-reactive-messaging-rabbitmq       SmallRye Reactive Messaging - RabbitMQ Connector             3.8.6                     https://quarkus.io/guides/rabbitmq
✬ quarkus-smallrye-stork                             SmallRye Stork                                               3.17.6                    https://quarkus.io/guides/stork
✬ quarkus-spring-boot-properties                     Quarkus Extension for Spring Boot properties                 3.17.6                    https://quarkus.io/guides/spring-boot-properties
✬ quarkus-spring-cache                               Quarkus Extension for Spring Cache API                       3.17.6                    https://quarkus.io/guides/spring-cache
✬ quarkus-spring-cloud-config-client                 Quarkus Extension for Spring Cloud Config Client             3.17.6                    https://quarkus.io/guides/spring-cloud-config-client
✬ quarkus-spring-data-jpa                            Quarkus Extension for Spring Data JPA API                    3.17.6                    https://quarkus.io/guides/spring-data-jpa
✬ quarkus-spring-data-rest                           Quarkus Extension for Spring Data REST                       3.17.6                    https://quarkus.io/guides/spring-data-rest
✬ quarkus-spring-di                                  Quarkus Extension for Spring DI API                          3.17.6                    https://quarkus.io/guides/spring-di
✬ quarkus-spring-scheduled                           Quarkus Extension for Spring Scheduled                       3.17.6                    https://quarkus.io/guides/spring-scheduled
✬ quarkus-spring-security                            Quarkus Extension for Spring Security API                    3.17.6                    https://quarkus.io/guides/spring-security
✬ quarkus-spring-web                                 Quarkus Extension for Spring Web API                         3.17.6                    https://quarkus.io/guides/spring-web
  quarkus-systemd-notify                             Systemd Notify                                               1.0.2                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-systemd-notify/dev/
  quarkus-tekton-client                              Tekton Client                                                1.1.0                     
  quarkus-temporal                                   Temporal                                                     0.0.14                    https://quarkiverse.github.io/quarkiverse-docs/quarkus-temporal/dev/index.html
  quarkus-tika                                       Apache Tika                                                  2.0.4                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-tika/dev/index.html
✬ quarkus-undertow                                   Undertow Servlet                                             3.17.6                    
  quarkus-unleash                                    Unleash                                                      1.8.0                     
✬ quarkus-vault                                      Vault                                                        4.1.0                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-vault/dev/index.html
✬ quarkus-vertx                                      Eclipse Vert.x                                               3.17.6                    https://quarkus.io/guides/vertx
✬ quarkus-vertx-graphql                              Eclipse Vert.x GraphQL                                       3.17.6                    
  quarkus-web-bundler                                Web Bundler                                                  1.8.1                     https://docs.quarkiverse.io/quarkus-web-bundler/dev/
✬ quarkus-web-dependency-locator                     Web Dependency Locator                                       3.17.6                    https://quarkus.io/guides/web-dependency-locator
✬ quarkus-webjars-locator                            WebJar Locator                                               3.8.6                     https://quarkus.io/guides/http-reference#webjar-locator-support
✬ quarkus-websockets                                 WebSockets                                                   3.17.6                    https://quarkus.io/guides/websockets
✬ quarkus-websockets-client                          WebSockets Client                                            3.17.6                    https://quarkus.io/guides/websockets
✬ quarkus-websockets-next                            WebSockets Next                                              3.17.6                    https://quarkus.io/guides/websockets-next-reference
  quarkus-wiremock                                   WireMock                                                     1.4.1                     
  quarkus-zanzibar                                   Zanzibar                                                     1.8.0                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-zanzibar/dev/
  quarkus-zanzibar-authzed                           Zanzibar Authzed                                             1.8.0                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-zanzibar/dev/
  quarkus-zanzibar-openfga                           Zanzibar OpenFGA                                             1.8.0                     https://quarkiverse.github.io/quarkiverse-docs/quarkus-zanzibar/dev/
  quarkus-zeebe                                      Zeebe                                                        1.6.0                     
  quarkus-zookeeper                                  Zookeeper                                                    1.4.1                     
  quarkus-zxing                                      Zebra Crossing                                               1.0.0                     https://docs.quarkiverse.io/quarkus-barcode/dev/index.html
  timefold-solver-quarkus                            Timefold                                                     1.17.0                    
  timefold-solver-quarkus-benchmark                  Timefold benchmark                                           1.17.0                    
  timefold-solver-quarkus-jackson                    Timefold Jackson                                             1.17.0                    
  timefold-solver-quarkus-jsonb                      Timefold JSON-B                                              1.17.0                    
  vaadin-quarkus-extension                           Vaadin Flow                                                  24.6.1                    https://vaadin.com/docs/latest/flow/integrations/quarkus

To list only extensions from specific category, append `--category "categoryId"` to your command line.

Add an extension to your project by adding the dependency to your pom.xml or use `quarkus extension add "artifactId"`
